"run","time","lastAction","duration","fractionTxRate","fractionRxGoodput","txPackets","rxPackets","txBytes","rxBytes","lostPackets","oooPackets","lossRate","fractionLossRate","retransmissionRate","nackSuccessRate","rtt","interarrivalJitter","fractionAvInterarrivalDelay","timeCurrentReceiverReport","timeCurrentTransportFeedback"
2,51.0149,4368,51,4.16,4.16,10401,10397,10354300,10349100,0,0,0,0,0.00057709,1,14.5538,0.155493,2.49625,51.0079,51.0079
2,52.0149,4586,52,4.586,4.58134,10901,10896,10927500,10921768,0,0,0,0,0.000550661,1,14.537,0.130365,2.00701,52.0079,52.0079
2,53.0149,4816,53,4.586,4.5856,11401,11396,11500700,11494968,0,0,0,0,0.000526501,1,14.5123,0.0317707,1.997,53.0079,53.0079
2,54.0149,5057,54,5.057,5.05209,11901,11896,12132800,12126479,0,0,0,0,0.000504371,1,14.4794,0.154172,2,54.0079,54.0079
2,55.0149,5309,55,5.057,5.0568,12401,12396,12764900,12758579,0,0,0,0,0.000484027,1,14.4918,0.114729,2.003,55.0079,55.0079
2,56.0149,5575,56,5.575,5.56922,13001,12995,13461700,13454732,0,0,0,0,0.000461716,1,14.485,0.0558396,1.66945,56.0079,56.0079
2,57.0149,5854,57,5.575,5.5744,13601,13595,14158500,14151532,0,0,0,0,0.000441339,1,14.4745,0.168962,1.66417,57.0079,57.0079
2,58.0149,6146,58,6.146,6.13989,14201,14195,14926700,14919018,0,0,0,0,0.000422684,1,15.7939,0.141726,1.66667,58.0079,58.0079
2,59.0149,6146,59,6.146,6.1456,14801,14795,15694900,15687218,0,0,0,0,0.000473133,1,16.2415,0.163165,1.66917,59.0079,59.0079
2,60.0149,6454,60,6.146,6.1456,15401,15395,16463100,16455418,0,0,0,0,0.000454693,1,16.0151,0.175093,1.66667,60.0079,60.0079
2,61.0149,6776,61,6.776,6.7697,16101,16094,17310100,17301630,0,0,0,0,0.000434945,1,15.8211,0.095548,1.42847,61.0079,61.0079
2,62.0149,7115,62,6.776,6.70824,16801,16787,18157100,18140160,0,0,0,0,0.000416989,1,15.6489,0.0691313,1.43074,62.0079,62.0079
2,63.0149,7471,63,7.471,7.53122,17601,17593,19090900,19081562,0,0,0,0,0.000454726,1,16.0777,0.174203,1.2531,63.0079,63.0079
2,64.0149,7845,64,7.471,7.36259,18401,18381,20024700,20001886,0,0,0,0.00505051,0.00081606,0.789474,16.316,0.549201,1.25635,64.0079,64.0079
2,65.0149,8237,65,8.237,8.30384,19201,19193,21054300,21044004,0,0,0,0,0.000989944,0.904762,16.5895,0.180223,1.24384,65.0079,65.0079
2,66.0149,8237,66,8.237,8.2368,20001,19993,22083900,22073604,0,0,0,0,0.00100035,0.909091,16.707,0.0545805,1.25,66.0079,66.0079
2,67.0149,8649,67,8.237,8.2368,20801,20793,23113500,23103204,0,0,0,0,0.000961862,0.909091,16.4189,0.100153,1.24812,67.0079,67.0079
