"run","time","lastAction","duration","fractionTxRate","fractionRxGoodput","txPackets","rxPackets","txBytes","rxBytes","lostPackets","oooPackets","lossRate","fractionLossRate","retransmissionRate","nackSuccessRate","rtt","interarrivalJitter","fractionAvInterarrivalDelay","timeCurrentReceiverReport","timeCurrentTransportFeedback"
37,85.01,0.82474,85,9.04866,9.048,75996,73704,95479202,92600222,2283,0,0.0300446,0,0.0908363,0.51859,18.8464,0.129297,1.10944,85.0052,85.0052
37,86.01,0.820883,86,9.04866,9.048,76896,74604,96610202,93731222,2283,0,0.0296929,0,0.0897405,0.51859,18.3266,0.0877128,1.11278,86.0052,86.0052
37,87.01,0.820465,87,9.04866,9.048,77796,75504,97741202,94862222,2283,0,0.0293494,0,0.08879,0.518926,18.898,0.056379,1.11111,87.0052,87.0052
37,88.01,0.746503,88,9.04866,9.048,78696,76404,98872202,95993222,2283,0,0.0290137,0,0.0877441,0.518926,18.323,0.0910219,1.10944,88.0052,88.0052
37,89.01,0.822721,89,9.04866,9.048,79596,77304,100003202,97124222,2283,0,0.0286856,0,0.0867225,0.518926,17.8836,0.0193773,1.11111,89.0052,89.0052
37,90.01,0.818838,90,9.04866,9.048,80496,78204,101134202,98255222,2283,0,0.0283648,0,0.0857245,0.518926,17.4092,0.0996824,1.11278,90.0052,90.0052
37,91.01,0.825286,91,9.04866,9.048,81396,79104,102265202,99386222,2283,0,0.0280512,0,0.084863,0.519261,17.8146,0.00192016,1.10944,91.0052,91.0052
37,92.01,0.730691,92,9.04866,9.048,82296,80004,103396202,100517222,2283,0,0.0277444,0,0.0839083,0.519261,17.3526,0.00297193,1.11111,92.0052,92.0052
37,93.01,0.822646,93,9.04866,9.048,83196,80904,104527202,101648222,2283,0,0.0274442,0,0.0829749,0.519261,16.967,0.0702366,1.11278,93.0052,93.0052
37,94.01,0.824139,94,9.04866,9.048,84096,81804,105658202,102779222,2283,0,0.0271505,0,0.082062,0.519261,16.6821,0.048084,1.10944,94.0052,94.0052
37,95.01,0.8213,95,9.04866,9.048,84996,82704,106789202,103910222,2283,0,0.0268629,0,0.0812778,0.519595,17.2916,0.171251,1.11444,95.0052,95.0052
37,96.01,0.710092,96,9.04866,9.048,85896,83604,107920202,105041222,2283,0,0.0265814,0,0.0804029,0.519595,16.9999,0.16607,1.10778,96.0052,96.0052
37,97.01,0.821992,97,9.04866,9.048,86796,84504,109051202,106172222,2283,0,0.0263058,0,0.0795465,0.519595,16.6847,0.024529,1.11111,97.0052,97.0052
37,98.01,0.822066,98,9.04866,9.048,87696,85404,110182202,107303222,2283,0,0.0260358,0,0.0787083,0.519595,16.3976,0.0548644,1.11111,98.0052,98.0052
37,99.01,0.823984,99,9.04866,9.048,88596,86304,111313202,108434222,2283,0,0.0257713,0,0.0778875,0.519595,16.2633,0.108844,1.11278,99.0052,99.0052
37,100.01,0.819463,100,9.04866,9.048,89496,87204,112444202,109565222,2283,0,0.0255121,0,0.0770836,0.519595,15.9914,0.0920669,1.10944,100.005,100.005
37,101.01,0.827581,101,9.04866,9.048,90396,88104,113575202,110696222,2283,0,0.0252581,0,0.0762962,0.519595,15.7766,0.0970874,1.11111,101.005,101.005
37,102.01,0.827023,102,9.04866,9.048,91296,89004,114706202,111827222,2283,0,0.025009,0,0.0755247,0.519595,15.6037,0.0708299,1.11111,102.005,102.005
37,103.01,0.824862,103,9.04866,8.23368,92196,89823,115837202,112856432,2283,0,0.0247867,0.0108696,0.0749363,0.519568,17.2263,1.28282,1.19295,103.005,103.005
37,104.01,0.524078,104,7.71558,8.4657,92997,90706,116803268,113925954,2283,0,0.0245513,0,0.0748572,0.522067,19.235,0.0884577,1.16021,104.005,104.005
37,105.01,0.730367,105,8.70576,8.68579,93896,91604,117890230,115011678,2283,0,0.0243165,0,0.0741234,0.522067,18.7354,0.123335,1.11192,105.005,105.005
37,106.01,0.812427,106,8.70576,8.7056,94796,92504,118978430,116099878,2283,0,0.0240856,0,0.0734995,0.522397,19.0743,0.322707,1.10972,106.005,106.005
37,107.01,0.744977,107,8.70576,8.7056,95696,93404,120066630,117188078,2283,0,0.023859,0,0.0727913,0.522397,18.6498,0.0530492,1.1125,107.005,107.005
37,108.01,0.810562,108,8.70576,8.7056,96596,94304,121154830,118276278,2283,0,0.0236367,0,0.0720966,0.522397,18.1096,0.0585424,1.11278,108.005,108.005
37,109.01,0.805482,109,8.70576,8.7056,97496,95204,122243030,119364478,2283,0,0.0234185,0,0.0714151,0.522397,17.6369,0.108879,1.11111,109.005,109.005
37,110.01,0.806471,110,8.70576,8.7056,98396,96104,123331230,120452678,2283,0,0.0232043,0,0.0707463,0.522397,17.257,0.132239,1.10944,110.005,110.005
37,111.01,0.805295,111,8.70576,8.7056,99296,97004,124419430,121540878,2283,0,0.0229939,0,0.0700899,0.522397,16.9959,0.104804,1.11111,111.005,111.005
37,112.01,0.801251,112,8.70576,8.25992,100196,97858,125507630,122573368,2283,0,0.0227979,0.00116959,0.0696519,0.52294,18.2442,0.204748,1.11768,112.005,112.005
37,113.01,0.704809,113,8.70576,9.14088,101096,98803,126595830,123715978,2284,0,0.0225944,0,0.0690768,0.523269,18.2937,0.00567825,1.10635,113.005,113.005
37,114.01,0.762324,114,8.70576,8.7056,101996,99703,127684030,124804178,2284,0,0.022395,0,0.0685436,0.523598,18.5529,0.116011,1.11111,114.005,114.005
37,115.01,0.737197,115,8.70576,8.7056,102896,100603,128772230,125892378,2284,0,0.0221991,0,0.0679304,0.523598,18.036,0.0787625,1.11278,115.005,115.005
37,116.01,0.805256,116,8.70576,8.7056,103796,101503,129860430,126980578,2284,0,0.0220066,0,0.0675941,0.524581,19.9079,0.152772,1.11111,116.005,116.005
37,117.01,0.767828,117,8.70576,8.7056,104696,102403,130948630,128068778,2284,0,0.0218174,0,0.067,0.524581,19.2748,0.0386016,1.11111,117.005,117.005
37,118.01,0.820542,118,8.70576,8.7056,105596,103303,132036830,129156978,2284,0,0.0216315,0,0.0664163,0.524581,18.7396,0.167427,1.11111,118.005,118.005
37,119.01,0.812977,119,8.70576,8.7056,106496,104203,133125030,130245178,2284,0,0.0214486,0,0.0658426,0.524581,18.1775,0.0470779,1.10944,119.005,119.005
37,120.01,0.806028,120,8.70576,8.7056,107396,105103,134213230,131333378,2284,0,0.0212689,0,0.0652788,0.524581,17.6963,0.115954,1.11444,120.005,120.005
